Date,State,Estimated_Migrant_Workers,GSDP_per_capita_Lakhs,Avg_Wage,Unemployment_Rate_%,Corn_Yield_kg_per_ha,Rice_Yield_kg_per_ha,Wheat_Yield_kg_per_ha,T2M,RH2M,WS2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,PS,Population
2005-03,Uttar Pradesh,50221,4.46,11702,9.9,2708.47,2799.7,2333.11,26.68,35.49,1.99,0.49,20.65,99.67,179572715
2005-04,Uttar Pradesh,24400,4.11,12389,7.39,2669.04,3106.34,2915.03,30.63,16.58,2.12,0.12,23.85,99.41,179850912
2005-05,Uttar Pradesh,67749,7.95,12455,8.06,2687.75,3182.66,2810.06,34.03,24.57,2.17,1.02,25.13,98.88,180129540
2005-06,Uttar Pradesh,17614,6.04,12435,5.92,3217.44,2486.01,2594.75,37.39,29.39,2.97,3.11,23.18,98.3,180408599
2005-07,Uttar Pradesh,64408,7.9,11686,4.86,2790.2,3057.03,3065.27,29.75,78.83,3.07,11.37,15.94,98.54,180688091
2005-08,Uttar Pradesh,47353,7.08,12443,7.96,2550.93,3549.62,2447.37,29.54,79.02,1.8,6.01,18.28,98.64,180968016
2005-09,Uttar Pradesh,50328,7.4,11808,9.95,2902.74,3468.4,2376.4,27.67,84.46,2.38,5.2,16.42,99.1,181248374
2005-10,Uttar Pradesh,73095,7.31,11917,7.54,2689.2,2982.78,2587.7,25.34,69.82,0.99,2.4,16.58,99.74,181529167
2005-11,Uttar Pradesh,50922,7.48,11715,7.39,1933.41,2595.67,3047.84,19.37,51.4,1.29,0,15.04,100.02,181810395
2005-12,Uttar Pradesh,23662,6.82,12282,5.83,2744.15,2915.72,3085.94,15.55,46.2,1.35,0.12,11.71,100.17,182092058
2006-01,Uttar Pradesh,12835,7.92,12170,5.28,2783.58,3061.86,2547.18,15.45,40.73,1.79,0,14.47,100.16,182374158
2006-02,Uttar Pradesh,12880,4.38,12127,9.96,2632.32,3194.79,3035.88,22.1,35.18,1.91,0,17.67,99.87,182656695
2006-03,Uttar Pradesh,32302,4.81,12093,8.54,2759.62,2455.13,2621.52,24.71,33.95,1.88,0.93,20.95,99.67,182939670
2006-04,Uttar Pradesh,8931,4.66,12829,8.72,1930.41,3298.8,2725.69,30.98,23.87,2.07,0.86,23.56,99.17,183223083
2006-05,Uttar Pradesh,42816,4.27,12455,9.04,2629.24,2409.73,3290.34,35.07,34.6,2.35,1.34,22.67,98.83,183506935
2006-06,Uttar Pradesh,57682,5.32,12413,7.79,2141.7,3309.83,2841.28,32.87,53.86,2.48,6.83,19.78,98.65,183791227
2006-07,Uttar Pradesh,69403,7.69,11960,8.52,2443.17,2891.94,2576.68,30.23,77.93,2.68,11.44,16.42,98.47,184075959
2006-08,Uttar Pradesh,30207,7.72,12309,8.99,2888.56,3005.05,2355.77,28.99,81.14,2.52,5.33,18.62,98.73,184361132
2006-09,Uttar Pradesh,71193,3.92,11950,8.57,2384.81,3051.34,3114.23,28.74,74.24,1.63,2.6,19.2,99.17,184646747
2006-10,Uttar Pradesh,12190,7.3,12423,7.65,2318.61,2784.89,2808.2,27.2,55.14,1.18,1.17,17.65,99.76,184932805
2006-11,Uttar Pradesh,42220,3.61,12701,8.57,2762.03,2452.5,2976.87,21.77,48.54,1.44,0.13,13.6,100.02,185219306
2006-12,Uttar Pradesh,24838,5.16,12432,8.76,2360.78,2870.23,3500.55,17.33,47.15,1.59,0.2,11.8,100.26,185506251
2007-01,Uttar Pradesh,12592,6.49,13089,9.09,2441.06,3301.88,3051.62,15.4,33.71,1.86,0.01,13.34,100.32,185793640
2007-02,Uttar Pradesh,45583,4.61,12884,8.27,2145.99,2261.84,3087.34,18.78,54.12,1.9,2.86,14.65,100.01,186081474
2007-03,Uttar Pradesh,8767,8.21,12498,8.25,2174.94,2334.33,3159.16,23.5,42.25,2.33,1.03,21.66,99.72,186369754
2007-04,Uttar Pradesh,58398,5.09,12940,7.33,2194.17,2690.99,3491.03,32.13,26.33,2.15,0.22,23.4,99.23,186658481
2007-05,Uttar Pradesh,65508,8.85,12461,6.09,2002.08,2497.49,2639.11,34.05,35.49,2.42,2,23.29,98.89,186947655
2007-06,Uttar Pradesh,28096,3.88,12300,7.8,2427.92,2642.5,2394.47,35.85,41.49,2.96,3.18,21.46,98.48,187237277
2007-07,Uttar Pradesh,57183,8,12711,5.43,2953,3105.19,3004.81,31.35,68.08,2.46,10.07,16.26,98.49,187527348
2007-08,Uttar Pradesh,60877,5.9,13130,8.27,2458.83,3115.78,3126.52,28.78,85.14,2.05,9.37,16.59,98.69,187817868
2007-09,Uttar Pradesh,13248,7.32,13222,9.58,2201.11,3105.93,3043.61,27.66,83.86,1.9,5.77,17.21,98.95,188108838
2007-10,Uttar Pradesh,55998,8.78,12631,6.76,2963.44,3779.16,2824.45,24,67.98,1.23,0.46,17.57,99.59,188400259
2007-11,Uttar Pradesh,26200,3.8,13075,7.9,2841.59,1931.93,3343.3,20.64,57.77,0.99,0,13.58,100.02,188692132
2007-12,Uttar Pradesh,69037,4.42,13168,8.9,2282.23,2903.56,2954.39,15.35,48.13,1.62,0.04,11.7,100.17,188984457
2008-01,Uttar Pradesh,27160,7.81,13045,7.9,2453.97,3078.58,3355.69,15.3,42,1.7,0.03,11.99,100.11,189277235
2008-02,Uttar Pradesh,26187,8.47,13127,7.94,2384.73,2565.23,3434.71,17.48,34.51,1.77,0.14,16.89,99.99,189570466
2008-03,Uttar Pradesh,50499,8.22,13325,11.25,2658.03,3768.9,3102.27,26.62,20.86,2.01,0,20.08,99.49,189864152
2008-04,Uttar Pradesh,72721,5.22,13023,4.75,2102.92,3258.15,2455.62,31.16,23.42,2.33,0.59,24.33,99.2,190158293
2008-05,Uttar Pradesh,11371,6.19,13328,8.92,2502.23,2969.71,2233.82,34.62,29.64,1.98,2.06,23.04,98.75,190452889
2008-06,Uttar Pradesh,21873,6.59,13070,8.99,2256.16,3882.07,2883.43,31.32,66.68,2.08,10.89,17.14,98.53,190747942
2008-07,Uttar Pradesh,20127,6.81,13298,6.33,2447.32,3725.16,2661.32,28.53,87.66,2.11,17.76,14.17,98.52,191043452
2008-08,Uttar Pradesh,49636,6.6,12971,6.96,2472.57,3396.32,2659.74,28.18,89.38,1.93,12.68,16.34,98.7,191339420
2008-09,Uttar Pradesh,51169,4.73,13145,9.29,2276.04,2098.5,2472.23,27.14,86.39,1.75,7.84,19.3,99.11,191635846
2008-10,Uttar Pradesh,35740,7.41,13444,5.25,2216.19,3063.43,2586.34,24.57,77.73,0.96,0.4,17,99.71,191932731
2008-11,Uttar Pradesh,29128,5.25,12754,9.16,3147.41,2576.95,3290.23,19.24,73.71,0.99,0.03,13.04,100.05,192230076
2008-12,Uttar Pradesh,25221,4.62,13175,9,2565.93,3322.71,3061.11,15.99,74.25,1.18,0.02,10.4,100.17,192527882
2009-01,Uttar Pradesh,58206,6.18,13580,10.18,1834.53,2995.38,2708.22,15.47,63.86,1.52,0,11.65,100.25,192826149
2009-02,Uttar Pradesh,22536,7.02,13749,9.97,2160.11,3183.85,3400.79,19.04,44.29,2.11,0.17,18.11,99.88,193124878
2009-03,Uttar Pradesh,73050,4.37,13909,6.54,1698.1,2786.21,2363.98,25.05,30.5,1.8,0.31,20.89,99.62,193424070
2009-04,Uttar Pradesh,18652,8.26,13868,8.31,2521.53,2869.75,2588.01,31.82,16.74,2.76,0.05,25.12,99.15,193723726
2009-05,Uttar Pradesh,9822,5,13504,7.62,2706.85,3654.47,3731.46,34.92,29.87,2.85,1.22,23.64,98.79,194023846
2009-06,Uttar Pradesh,15097,4.13,14023,6.95,2278.11,2271.65,2995.72,36.58,28.17,2.64,1.45,24.05,98.43,194324431
2009-07,Uttar Pradesh,41820,7.29,13732,8.98,2983.15,3325.48,3362.22,32.72,63.12,2.55,7.63,19.19,98.41,194625481
2009-08,Uttar Pradesh,12610,8.76,13474,9.02,2432.35,2756.17,2840.4,29.88,79.65,2.11,9.18,17.61,98.76,194926998
2009-09,Uttar Pradesh,57610,6.32,13181,6.53,2400.83,3265.24,3139.42,27.66,84.56,1.55,8.36,17.11,99.1,195228982
2009-10,Uttar Pradesh,56910,5.95,13239,7.29,2814.43,3204.24,2886.04,22.56,74.91,1.62,3.07,16.53,99.64,195531434
2009-11,Uttar Pradesh,15999,8.93,13816,9.69,2738.33,2214.8,2873.7,18.73,69.52,1.42,0.36,12.43,100.05,195834354
2009-12,Uttar Pradesh,63183,8.35,13453,6.77,2515.74,3085.23,2769.33,15.07,63.84,1.45,0.21,11.3,100.23,196137744
2010-01,Uttar Pradesh,45138,6.57,13709,6.97,2629.56,2770.16,3195.33,13.89,54.99,1.57,0.13,8.98,100.38,196441604
2010-02,Uttar Pradesh,22663,8.79,14299,7.41,2642.09,3060.27,2555.87,18.49,47.65,1.82,0.69,16.18,100.04,196745934
2010-03,Uttar Pradesh,60981,4.56,13510,8.18,2744.6,3082.66,2535.58,26.52,29.11,2.15,0,21.86,99.56,197050736
2010-04,Uttar Pradesh,59898,4.19,14217,7.5,2483,3251.63,2993.05,33.81,12.84,2.45,0,24.04,99.1,197356010
2010-05,Uttar Pradesh,47257,9.59,13573,10.11,2646.1,3037.01,3159.04,36.38,22.84,2.24,1.08,23.72,98.69,197661757
2010-06,Uttar Pradesh,62569,8.49,13797,7.91,2871.34,3294.93,2594.39,37.05,32.56,2.91,1.54,22.81,98.52,197967978
2010-07,Uttar Pradesh,72253,5.41,14011,8,2182.58,2782.42,3483.78,31.98,67.65,2.79,10.36,17.05,98.67,198274673
2010-08,Uttar Pradesh,19119,10.14,14110,5.82,2584.51,3850.58,2757.93,29.22,83.5,1.83,7.42,17.06,98.87,198581843
2010-09,Uttar Pradesh,25462,5.95,13552,6.36,2422.36,2970.38,2767.74,27,88.11,2.03,7.72,16.16,99.11,198889489
2010-10,Uttar Pradesh,68283,8.18,14003,11.55,2267.9,2540.46,2975.47,24.59,78.57,1.27,0.76,16.71,99.5,199197612
2010-11,Uttar Pradesh,30894,10.2,14170,8.19,2816.47,3977.99,2648.2,20.44,72.92,1.34,0.55,11.77,99.94,199506212
2010-12,Uttar Pradesh,64429,5.12,14165,8.68,2394.2,2691.51,3194,14.67,63.71,1.4,0.14,12.11,99.98,199815290
2011-01,Uttar Pradesh,58291,8.39,14161,8.04,2744.5,2649.23,2484.23,13.12,54.91,1.78,0.13,11.75,100.11,200124847
2011-02,Uttar Pradesh,13320,5.05,13917,7.55,2785.75,3153.28,3065.44,18.55,48.83,1.73,0.41,16.32,99.95,200434884
2011-03,Uttar Pradesh,72681,4.35,14250,8.99,2235.17,2248.91,2493.76,25.14,32.38,2.04,0.18,21.44,99.59,200745401
2011-04,Uttar Pradesh,72808,6.2,13967,7.05,2706.33,3844.42,2649.69,31,22.84,1.92,0.25,22.49,99.36,201056399
2011-05,Uttar Pradesh,72672,7.89,14720,8.44,3182.76,3331.93,2312.44,35.86,29.03,2.17,1.41,24.61,98.77,201367879
2011-06,Uttar Pradesh,11677,4.4,14331,8.94,2564.21,3345.59,1951.08,34.21,46.8,2.98,7.51,19.08,98.38,201679841
2011-07,Uttar Pradesh,41173,9.57,14162,7.5,2693.34,3469.09,2939.6,29.43,82.81,2.17,9.83,16.66,98.57,201992287
2011-08,Uttar Pradesh,29698,5.64,14624,9.1,2481.48,2930.83,2719.04,28.21,88.18,2.26,13.32,15.94,98.75,202305217
2011-09,Uttar Pradesh,66460,5.4,14375,6.29,2147.21,2724.99,2654.19,27.58,86.41,1.88,5.71,17.49,98.96,202618631
2011-10,Uttar Pradesh,72499,5.16,14533,8.32,2534.05,2777.27,2495.8,24.44,70.74,1.08,0.02,17.27,99.65,202932531
2011-11,Uttar Pradesh,68742,4.41,14154,8.49,2727.93,3148.25,2611.27,20.26,67.03,1,0,13.12,100.01,203246917
2011-12,Uttar Pradesh,13485,6.14,14815,11.48,2651.88,2818.74,2822.07,15.39,54.69,1.14,0.05,10.39,100.18,203561790
2012-01,Uttar Pradesh,36109,6.37,14657,7.14,2792.51,2758.5,2389.66,13.87,63.14,1.63,1.61,11.14,100.16,203877151
2012-02,Uttar Pradesh,62794,9.95,14382,5.62,2456.46,2454.61,2702.89,17.31,45.04,2.09,0.4,16.79,99.89,204193001
2012-03,Uttar Pradesh,29323,7.86,14432,11.18,2415.81,2014.53,2985.72,23.61,29.51,2.08,0.22,21.46,99.58,204509340
2012-04,Uttar Pradesh,34888,5.88,14681,7.2,2445.19,3472.76,2875.44,31.4,25.96,2.39,0.48,23.94,99.18,204826169
2012-05,Uttar Pradesh,37185,10.36,14594,8.37,2720.68,3476.02,2753.9,36.02,15.78,2.45,0,25.52,98.75,205143489
2012-06,Uttar Pradesh,22468,8.03,14942,7.47,2499.75,2370.58,3233.84,38.67,23.58,3.34,0.5,22.81,98.16,205461301
2012-07,Uttar Pradesh,37974,7.83,15288,8.85,2456.29,2597.71,3058.9,31.14,72.41,2.49,11.3,16.27,98.37,205779605
2012-08,Uttar Pradesh,46774,4.17,14500,5.5,1846.07,2828.29,3117.91,28.61,84.97,2,11.33,15.63,98.71,206098402
2012-09,Uttar Pradesh,49986,5.56,14541,6.58,2368.68,2712.83,2654.35,26.81,86.81,1.94,10.19,16.63,99.12,206417693
2012-10,Uttar Pradesh,44436,10.58,14306,7.74,1897.02,3286.19,2756.99,23.56,71.53,1.06,0.09,17.55,99.74,206737479
2012-11,Uttar Pradesh,64764,9.74,15103,8.06,2418.3,2892.53,2804.93,17.82,65.82,1.39,0,13.41,99.96,207057760
2012-12,Uttar Pradesh,37867,6.17,14386,7.78,2696.03,2979.17,2323.43,14.41,55.48,1.93,0,10.8,100.09,207378537
2013-01,Uttar Pradesh,43185,9.19,14921,8.19,2672.65,3199.43,2871.93,13.31,50.18,1.71,0.48,11.51,100.28,207699811
2013-02,Uttar Pradesh,47634,10.78,14828,8.46,2822.57,3012.15,3188.98,17.67,58.49,1.76,3.22,14.42,100.14,208021583
2013-03,Uttar Pradesh,11749,10.13,14871,6.38,2922.16,3232.93,2538.22,24.21,39.11,2.35,0.07,21.45,99.7,208343853
2013-04,Uttar Pradesh,15427,8.15,15577,6.81,2460.76,3495.54,2275.83,30.98,27.51,2.55,0.23,23.61,99.19,208666623
2013-05,Uttar Pradesh,21883,9.29,15663,6.83,2382.41,2862.81,2497.18,36.14,17.67,2.47,0.37,26.13,98.62,208989893
2013-06,Uttar Pradesh,28674,5.14,15156,10.13,2761.86,3150.73,2551.13,32.56,59.02,2.96,13.28,17.7,98.49,209313663
2013-07,Uttar Pradesh,18967,5.02,15649,7.39,2681.65,2936.63,2488.43,29.25,84.16,2.23,7.87,17.08,98.46,209637935
2013-08,Uttar Pradesh,74679,7.12,15168,7.22,2286.12,3174.42,3128.65,28.62,84.93,1.82,7.95,16.44,98.76,209962709
2013-09,Uttar Pradesh,51225,8.39,15173,8.51,2353.97,3217.78,3353.61,28.12,81.84,1.68,3.08,18.47,99.09,210287987
2013-10,Uttar Pradesh,23833,4.97,15193,7.56,2122.34,3142.27,3090.73,24.79,79.39,1.58,4.13,14.58,99.61,210613768
2013-11,Uttar Pradesh,52929,10.57,15208,9.15,2471.46,3495.31,3569.59,18.59,66.6,1.45,0.02,13.11,100.05,210940054
2013-12,Uttar Pradesh,63817,8.24,15254,8.26,2603.01,2906.56,3141.94,15.45,61.38,1.71,0.1,10.63,100.12,211266846
2014-01,Uttar Pradesh,31491,9.98,15801,8.41,2752.62,1992.47,2799.04,14.7,60.68,1.71,1.34,8.39,100.41,211594144
2014-02,Uttar Pradesh,60754,10.63,15676,6.2,2381.62,3158.68,2732.22,17.21,56.12,1.99,1.05,13.91,99.99,211921949
2014-03,Uttar Pradesh,44493,7.78,15369,7.05,2474.45,2654.71,3057.09,23.62,40.77,2.21,0.13,21.19,99.84,212250262
2014-04,Uttar Pradesh,66204,7.86,15337,6.07,2996.51,2660.93,2311.03,31.04,22.4,2.69,0.04,24.71,99.37,212579083
2014-05,Uttar Pradesh,47458,6.93,15848,5.95,2506,2988.54,3209.83,35.68,23.28,3.03,0.61,25.11,98.93,212908414
2014-06,Uttar Pradesh,33307,6.08,15498,8.25,2131.24,2784.82,2048.3,38.05,29.5,2.26,2.44,23.42,98.29,213238255
2014-07,Uttar Pradesh,56895,9.1,15152,6.15,2912.5,3100.22,2637.8,31.96,66.76,2.13,8.7,17.25,98.49,213568607
2014-08,Uttar Pradesh,19165,7.86,15444,7.09,2103.32,2507.81,2944.99,30.28,74.37,2.05,6.05,18.99,98.71,213899471
2014-09,Uttar Pradesh,49972,9.56,15266,8.97,2167.77,3041.6,3515.03,28.58,71.77,1.88,4.83,17.31,99.08,214230847
2014-10,Uttar Pradesh,47959,7.79,15768,7.49,2395.72,2615.42,2933.7,25.66,59.25,1.33,2.82,15.97,99.79,214562737
2014-11,Uttar Pradesh,34974,6.11,15999,8.48,2132.26,3687.99,3291.27,19.93,42.76,1.78,0,13.61,99.95,214895141
2014-12,Uttar Pradesh,48456,5.77,15239,7.56,2450.75,2641.08,2650.98,14.6,44.35,1.89,0.75,9.89,100.26,215228060
2015-01,Uttar Pradesh,61954,7.45,15560,8.55,2411.3,3153.43,3163.87,14.35,52.1,1.86,1.07,8.08,100.37,215561495
2015-02,Uttar Pradesh,53283,11.47,15832,8.34,2189.05,3404.36,3016.19,19.67,43.43,1.69,0.5,15.45,100.07,215895446
2015-03,Uttar Pradesh,41010,8.35,15833,8.14,2347.66,2565.32,2840.68,23.15,48.25,2.14,2.46,19.71,99.96,216229915
2015-04,Uttar Pradesh,37245,5.66,16284,7.15,2182.12,3409.47,2406.64,28.95,41.46,2.12,1.58,21.86,99.39,216564902
2015-05,Uttar Pradesh,27604,5.79,15520,10.89,2664.31,2967.75,2603.78,35.42,22.94,2.1,0.39,25.15,98.86,216900408
2015-06,Uttar Pradesh,29274,11.14,16459,9.04,2469.15,3431.99,2382.71,36.65,33.89,2.82,3.84,22.3,98.53,217236434
2015-07,Uttar Pradesh,36136,8.83,16160,8.86,2376.35,2699.3,2786.48,30.85,71.06,2.71,6.94,19.28,98.56,217572980
2015-08,Uttar Pradesh,19438,9.68,16413,8.14,2294.6,2292.77,2430.7,30.04,75.65,1.7,6.15,18.57,98.83,217910048
2015-09,Uttar Pradesh,55398,10,15770,9.75,2991.33,3098.69,2874.33,30.08,59.32,1.92,0.7,20.15,99.16,218247638
2015-10,Uttar Pradesh,53331,6.04,15667,6.64,2415.22,2979.35,2649.57,27.84,42.11,1.35,0.2,16.95,99.75,218585751
2015-11,Uttar Pradesh,62551,6.25,15529,7.92,2658.08,3040.32,2390.06,23.97,36.58,1.49,0.03,12.59,100.02,218924388
2015-12,Uttar Pradesh,12577,6.28,15747,7.55,2576.12,2016.5,2944.85,17.35,32.23,1.58,0.2,10.98,100.27,219263549
2016-01,Uttar Pradesh,58035,5.4,16856,7,2077.19,2961.58,2381.88,17.01,30.74,1.61,0.22,11.4,100.24,219603236
2016-02,Uttar Pradesh,23050,8.1,16636,8.51,2500.85,3231.31,3325.99,21.38,24.15,1.81,0.11,15.67,100.09,219943449
2016-03,Uttar Pradesh,57498,10.99,16804,7.21,2037.59,3390.19,2845.9,27.14,26.15,2.11,0.38,20.19,99.74,220284189
2016-04,Uttar Pradesh,36963,10.08,16837,9.78,2364.8,3303.94,2717.43,33.96,15.22,2.93,0.01,23.58,99.05,220625457
2016-05,Uttar Pradesh,23683,6.77,16826,9.97,2715.26,2603.09,2578.45,35.31,30.17,2.15,2.59,23.21,98.81,220967253
2016-06,Uttar Pradesh,60402,8.01,16020,5.5,2783.08,3594.16,2787.74,34.92,46.16,2.42,3.51,20.92,98.67,221309579
2016-07,Uttar Pradesh,38925,5.15,16242,7.71,1663.81,2920.38,2811.35,29.57,82.38,2.2,14.82,14.94,98.6,221652435
2016-08,Uttar Pradesh,45844,8.71,16343,7.78,2430.17,3134.54,2633.08,28.79,85.27,2.09,6.62,17.31,98.71,221995822
2016-09,Uttar Pradesh,66973,8.49,16117,7.33,2751.66,2533.31,3232.9,27.93,83.95,1.66,4.2,16.66,99.07,222339741
2016-10,Uttar Pradesh,62106,5.62,16085,9.9,2965.02,2634.78,2480.24,24.93,63.64,1.11,1.69,17.2,99.48,222684193
2016-11,Uttar Pradesh,56986,8.07,16563,7.17,2623.21,2525.11,2627.59,19.43,53.31,1.31,0,13.46,99.97,223029179
2016-12,Uttar Pradesh,66097,7.88,16668,8.08,2830.76,3295.04,3493.07,16.34,46.89,1.44,0,9.21,100.18,223374699
2017-01,Uttar Pradesh,8025,8.97,16861,9.72,2551.24,2755.66,2817.94,15.72,47.59,1.83,0.97,11,100.27,223720755
2017-02,Uttar Pradesh,34968,5.44,16687,7.95,2454.82,2945.38,2791.67,19.62,36.95,1.9,0.01,17.16,100.08,224067347
2017-03,Uttar Pradesh,43690,10.57,16596,9.31,2220.47,3112.89,2306.97,24.94,28.67,2.28,0.38,21.27,99.57,224414476
2017-04,Uttar Pradesh,50779,8.64,16804,8.86,2284.95,2952.45,2009.16,33.29,17.99,2.39,0.22,24.43,99.06,224762143
2017-05,Uttar Pradesh,63750,6.53,16836,9.38,2730.7,2178.74,3034.36,35.91,28.09,2.26,1.73,23.95,98.86,225110348
2017-06,Uttar Pradesh,58177,6.47,16986,5.11,2112.16,2838.03,2981.7,35.79,39.24,2.34,3.73,21.92,98.51,225459093
2017-07,Uttar Pradesh,35415,12.05,17151,7.45,3159.44,3046.58,2106.08,29.31,83.38,2.35,13.58,14.23,98.56,225808378
2017-08,Uttar Pradesh,42885,10.96,16922,6.84,2786.11,2907.23,2824.47,28.68,86.42,1.98,11.53,15.26,98.75,226158204
2017-09,Uttar Pradesh,51664,6.19,16597,7.57,2667.36,2109.85,2802.29,28.17,81.86,1.59,4.47,17.97,99.11,226508572
2017-10,Uttar Pradesh,18255,5.4,17198,6.14,2377.09,3488.73,3054.49,26.35,62.54,0.92,0.04,17.08,99.48,226859483
2017-11,Uttar Pradesh,27454,5.87,17268,6.03,2011.9,3505.05,2957.33,19.94,56.87,1.3,0,12.93,99.99,227210937
2017-12,Uttar Pradesh,16810,8.11,16818,8.74,2035.83,3022.3,3162.19,16.81,47.82,1.37,0.01,10.17,100.24,227562936
2018-01,Uttar Pradesh,25974,6.93,17037,7.05,2135.79,3551.03,2270.58,14.35,40.13,1.75,0.11,11.66,100.04,227915480
2018-02,Uttar Pradesh,60280,7.93,17271,11.53,2262.63,2622.85,3281.93,20.57,34.99,1.89,0.24,15.77,100,228268570
2018-03,Uttar Pradesh,16860,10.55,17355,8.28,2352.7,2534.87,2955.82,27.22,20.78,2.26,0.04,21.44,99.54,228622207
2018-04,Uttar Pradesh,10339,6.04,17661,8.95,2698.35,3267.01,2705.03,31.61,29.02,2.4,1.04,22.56,99.22,228976392
2018-05,Uttar Pradesh,28129,11.18,17446,8.02,2576.36,2739.91,3386.18,35.53,27.26,2.47,0.75,23.12,98.85,229331126
2018-06,Uttar Pradesh,64635,9.61,17635,7.94,2843.26,3433.18,3077.94,36.29,40.53,3.03,2.96,21.17,98.36,229686409
2018-07,Uttar Pradesh,24348,6.05,16814,7.11,2655.92,2502.26,3021.66,30.73,75.59,2.78,15.96,14.98,98.38,230042243
2018-08,Uttar Pradesh,33763,9.31,17516,8.21,2534.28,3505.35,3082.6,28.31,89.14,1.79,19.51,13.07,98.61,230398628
2018-09,Uttar Pradesh,12175,9.07,17471,8.6,2665.11,2326.31,2768.85,27.07,86.9,2.05,4.23,16.59,99.2,230755565
2018-10,Uttar Pradesh,62893,5.2,16853,8.97,2332.63,3100.95,2654.56,24.44,69.63,1.16,0,18.21,99.82,231113055
2018-11,Uttar Pradesh,13563,8.95,17185,10.04,2417.22,3183.61,2648.75,20.21,61.09,1.31,0,13.15,100.08,231471099
2018-12,Uttar Pradesh,63301,7.03,17106,7.93,2536.48,2392.24,2508.66,14.88,51.82,1.46,0,11.64,100.31,231829698
2019-01,Uttar Pradesh,47619,8.82,17376,8.51,2696.81,2507.92,3236,14.65,50.75,1.65,0.86,11.85,100.36,232188852
2019-02,Uttar Pradesh,28524,7.19,17570,8.62,2792.32,2892.71,3849.56,18.21,50.53,1.87,1.7,14.02,100.12,232548563
2019-03,Uttar Pradesh,45033,11.75,17533,7.98,2872.93,2620.29,3061.16,23.42,38.65,2.01,0.15,20.8,99.8,232908831
2019-04,Uttar Pradesh,60639,5.46,17700,7.47,2519.76,2689.32,2425.53,31.89,26.61,2.2,0.22,23.59,99.28,233269657
2019-05,Uttar Pradesh,49407,10.67,17204,10.9,2798.47,2760.82,2764.34,36.18,18.59,2.93,0.1,25.96,98.88,233631042
2019-06,Uttar Pradesh,73017,6.18,17636,9.54,2223.69,2700.74,2755.57,36.95,35.11,2.72,2.76,21.57,98.54,233992987
2019-07,Uttar Pradesh,61068,10,18056,9.31,2616.45,1964.66,2805.92,30.54,78.7,2.4,18.33,16.32,98.47,234355493
2019-08,Uttar Pradesh,67467,11.34,18030,8.07,2276.16,3560.95,3829.96,28.9,85.83,2.02,7.02,16.75,98.68,234718560
2019-09,Uttar Pradesh,20680,8.04,17296,7.54,2392.22,2311.11,2840.91,27.35,88.28,1.97,10.11,13.53,99.18,235082190
2019-10,Uttar Pradesh,10479,5.23,17765,7.22,2438.37,3788.54,3383.31,23.59,82.18,1.21,0.33,14.59,99.84,235446383
2019-11,Uttar Pradesh,23913,6.11,18031,7.18,2759.61,2765.32,3037.22,19.74,76.13,1.36,0.02,11.33,100.05,235811140
2019-12,Uttar Pradesh,33687,9.96,18010,7.12,2579.5,3096.53,2254.62,13.2,74.63,1.47,0.95,7.78,100.42,236176462
2020-01,Uttar Pradesh,25741,6.7,18234,7.91,2818.54,3043.12,2764.71,12.84,75.57,1.65,1.72,9.86,100.31,236542350
2020-02,Uttar Pradesh,38533,7.93,17600,8.23,2319.95,2682.55,2911.04,15.78,60.94,1.62,0.92,15.58,100.29,236908805
2020-03,Uttar Pradesh,51244,5.01,18303,6.12,1975.25,3315.8,2431.06,22.68,56.39,2.02,1.74,18.41,99.84,237275828
2020-04,Uttar Pradesh,61162,8.61,17711,11.14,1882.4,3728.76,2499.67,29.32,37.2,2.13,0.55,22.9,99.46,237643420
2020-05,Uttar Pradesh,58105,9.98,18028,9.32,2283.35,3453.82,3449.05,33.51,35.2,2.3,2.19,24.55,99.01,238011581
2020-06,Uttar Pradesh,20658,10.14,18115,7.57,2040.1,2617.53,2491.06,32.24,59.05,2.37,6.68,18.34,98.7,238380312
2020-07,Uttar Pradesh,60888,4.88,18012,7.64,2780.44,3655.65,2421.91,29.47,82.93,2.22,9.11,16.4,98.69,238749615
2020-08,Uttar Pradesh,9316,10.8,17811,8.26,2924.42,2716.39,2917.64,28.84,85.57,2.32,6.69,16.64,98.63,239119490
2020-09,Uttar Pradesh,7843,6.08,18225,8.6,2118.56,2951.23,2761.11,28.57,78.36,1.57,3.26,17.02,98.99,239489938
2020-10,Uttar Pradesh,29017,9.08,18199,7.45,2405.45,3153.99,2447.54,26.63,54.49,1.2,0,16.74,99.39,239860960
2020-11,Uttar Pradesh,61429,9.64,17770,8.72,2234.88,3175.15,3269.71,20.7,42.91,1.62,0.51,12.69,100.13,240232556
2020-12,Uttar Pradesh,55228,6.94,17660,8.37,2493.16,3201.47,3065.33,16.43,41.3,2,0,10.92,100.14,240604728
2021-01,Uttar Pradesh,32827,5.55,18552,8.39,2749.15,2618.59,2528.05,16.51,41.16,1.94,0.02,9.4,100.07,240977477
2021-02,Uttar Pradesh,47562,11.68,17939,5.43,2292.98,3771.45,2977.87,20.79,28.84,1.77,0.12,16.59,99.98,241350803
2021-03,Uttar Pradesh,7572,11.57,18279,5.24,2638.99,3146.49,2337.72,27.67,19.69,2.35,0.03,20.8,99.59,241724708
